ID,Gender,MARITAL_STATUS,NATIONALITY,IsActiveMember,HasCrdCard,Balance,AGE,AREA_NAME,TYPE_CLIENT,Excited,Account-AGE
1F07A6A22F967548,male,CELIB,TN,1,1,"'-47,55",36,AGENCE KASSERINE (M2),PP,0,11
1F25D5E67972E6D4,male,others,TN,1,1,"'-16,55",39,AGENCE DJERBA HOUMT ESSOUK (33),PP,1,11
1F33327E9EBE203B,female,CELIB,TN,0,1,"'-1706,95",27,AGENCE SAHLINE (K3),PP,0,11
1F3BABC4CE212AA4,female,CELIB,TN,1,1,"'-18,52",41,AGENCE UTIQUE (08),PP,0,11
1F764AF2E532D1DD,female,others,TN,0,1,"'-416,47",58,AGENCE EZZAHROUNI (B1),PP,1,11
1F9B1E0418C61928,female,others,TN,0,1,"'-951,92",50,AGENCE KASSERINE (M2),PP,1,11
1F9B58CF2B5F3EEB,male,others,TN,1,1,"'-8275,8",21,AGENCE EL MENZEH VI (68),PM,1,11
20151A7EF77246BB,female,MARIE,TN,1,1,"'-11,36",36,AGENCE SAHLINE (K3),PP,1,11
20269F1EB282F9E1,male,others,TN,0,1,"'-198,65",34,AGENCE HAMMAM SOUSSE- MENCHIA (M5),PP,1,11
20394CC4ECE51B9F,female,MARIE,TN,1,1,"'-482,51",43,AGENCE MAHRES (47),PP,1,11
2043713F196129DB,male,others,TN,0,1,"'-236,03",33,AGENCE LE BARDO (77),PP,1,11
204A61FE844DF251,male,others,TN,0,1,"'-8,08",21,AGENCE MEGRINE (52),PM,0,11
205E95A75CF3C20B,male,MARIE,TN,1,1,"'-24,13",55,AGENCE MATEUR (55),PP,1,11
2072C60B632E028C,female,MARIE,TN,0,0,"'-505,45",61,AGENCE JEMMAL (D5),PP,1,11
20B180C5ECE5E0E3,female,MARIE,TN,1,1,"'-16,27",53,AGENCE DAR CHAABANE EL FEHRI (L2),PP,0,11
20BF6DAD93C26C8D,male,others,TN,0,1,"'-616,25",21,AGENCE MARSA (B6),PM,1,11
20E672224B177D5D,male,others,TN,0,1,"0,8",46,AGENCE HAMMAM LIF (B2),PP,0,11
21217FBC49D37684,female,others,TN,1,1,"'-791,94",38,AGENCE JEMMAL (D5),PP,1,11
212EB3B1E3BD5CA8,female,MARIE,TN,0,0,'-1781,42,AG. EL MENZEH VII CITE LATIF (70),PP,1,11
213F2D9AD51F693A,male,others,TN,1,1,"'-599,68",34,AGENCE SIDI BOUALI (29),PP,0,11
21406142AC777071,male,others,TN,0,1,"'-156,11",36,AGENCE SAKIET EZZIT (48),PP,1,11
2192399B8B4280FB,female,CELIB,TN,0,0,"'-281,54",37,AGENCE LE BARDO (77),PP,1,11
21A78915BAA79BBF,female,others,TN,1,0,"4,17",30,AGENCE RAOUED/EL GHAZALA (M1),PP,0,11
21CC095AE61DEF28,female,MARIE,TN,0,0,"'-7,11",53,AG. EL MENZEH VII CITE LATIF (70),PP,0,11
21D8DA4E22F4C945,male,others,TN,1,1,"'-152,94",51,AGENCE KORBA (05),PP,1,11
220E85203C8AA852,male,others,TN,0,0,"'-134,5",43,AGENCE TUNIS MEDINA (79),PP,1,11
220FDD0DBBC65A71,female,others,TN,1,0,"'-314,43",21,AGENCE EL FAHS (D9),PM,0,11
221CCD0FC3610BDD,male,others,TN,1,1,"3,04",32,AGENCE MAHRES (47),PP,0,11
226B0E323DA12E9D,female,others,TN,1,0,"'-7,8",45,AGENCE SOUSSE SAHLOUL (K5),PP,1,11
226DD5074D2C2F9D,male,MARIE,TN,1,1,"'-145,65",52,AGENCE EL MENZEH VI (68),PP,1,11
22907DB00C712E41,female,others,TN,1,0,"'-16619,28",21,AGENCE GROMBALIA (03),PM,0,11
22B7C7EC92A74B24,male,MARIE,TN,0,0,"2,47",53,AGENCE MATEUR (55),PP,0,11
22D76609A4B42162,male,others,TN,1,1,"'-157,4",21,AGENCE ENNASR II (C9),PM,0,11
22DB2D54AE966CDD,female,others,TN,0,0,"'-1289,08",37,AGENCE KORBA (05),PP,1,11
22DD3325F1AF74EF,female,CELIB,TN,0,0,"'-0,76",27,AGENCE KAIROUAN (10),PP,1,11
2316B54E0200A4FD,female,MARIE,TN,0,1,"'-451,61",65,AGENCE OUED ELLIL (L5),PP,0,11
2323297B6AC88CC0,male,MARIE,TN,1,0,"'-18211,84",77,AGENCE KASSERINE (M2),PP,1,11
2332F8A770206183,female,CELIB,TN,1,0,"'-1312,44",37,AGENCE LE KRAM (75),PP,0,11
236548A77681E6A5,male,others,TN,1,1,"'-489,22",36,AGENCE EZZAHROUNI (B1),PP,1,11
2368C02D553382FF,female,MARIE,TN,1,1,"0,83",40,AGENCE MAHDIA I (21),PP,1,11
238C6B6595EEA902,female,others,TN,1,0,"'-54,5",21,AGENCE LE BARDO (77),PM,0,11
2394DDB66950AD08,male,MARIE,TN,0,1,'-883,41,AGENCE EL MENZEH VI (68),PP,1,11
23AEB34A5FCC7982,male,others,TN,0,0,"3,42",35,AGENCE KELIBIA (L3),PP,1,11
23CFD934B9BA624B,female,others,TN,1,0,"'-814,45",21,AGENCE BIZERTE (50),PM,0,11
23D7040A7D6B8A52,female,MARIE,TN,1,1,"'-495,22",43,AGENCE MOKNINE (K6),PP,1,11
23D8CFFF4B37940B,male,others,TN,0,0,"'-143,6",68,AGENCE BIR ALI BEN KHELIFA (37),PP,0,11
23E1E5C2FBD1E0CE,female,others,TN,0,1,"'-195,27",42,AGENCE CHARGUIA (64),PP,0,11
2410482DCDCFCD9F,male,others,TN,1,0,"'-29,44",59,AGENCE MANNOUBA (72),PP,1,11
2422235E7EF9B824,male,others,TN,0,0,"'-242,09",45,AGENCE EL MENZEH I (67),PP,1,11
242398B87EB7A24C,male,others,TN,0,0,"0,16",39,AGENCE BEJA (54),PP,1,11
2432AADBCAE69372,male,others,TN,0,0,"'-501,26",41,AGENCE JEMMAL (D5),PP,1,11
243E12AA50F98D78,male,others,TN,0,0,"'-708,37",48,AGENCE MONASTIR II (C7),PP,0,11
24493D345CB7497C,female,others,TN,1,1,"'-15,03",38,AGENCE EL MOUROUJ IV (M3),PP,1,11
24513D773A788CFC,female,others,TN,0,0,"'-982,56",53,AGENCE MARSA (B6),PP,0,11
245B36A622D3FD6A,male,CELIB,TN,1,0,"'-13,45",38,AGENCE SOUSSE SAHLOUL (K5),PP,0,11
245DA8C02C748A72,male,others,TN,0,1,"'-196,12",37,AGENCE EL FAHS (D9),PP,1,11
245F324FBA312C4A,male,MARIE,TN,0,1,"'-851,09",52,AGENCE MOKNINE (K6),PP,1,11
24B4AA61AF17CB43,male,others,TN,0,0,"'-18,24",62,AGENCE TUNIS CITY (C6),PP,1,11
25250A160FCFDE91,male,MARIE,TN,0,0,"'-879,03",62,AGENCE EL MOUROUJ IV (M3),PP,1,11
253A287C67F3B2A8,female,CELIB,ES,1,0,"1,9",48,AGENCE SOUSSE BELHOUANE (C8),PP,0,11
256268FD716083FC,female,others,TN,0,1,"'-24,88",43,AGENCE MAHDIA I (21),PP,0,11
2571574286C5E31C,male,others,TN,0,1,"'-153,58",72,AGENCE CARNOY (B3),PP,0,11
258C67FF70735FD4,male,MARIE,TN,1,1,"'-1493,38",44,AGENCE SOUKRA (L4),PP,0,11
258FA43EA7EB329C,male,others,TN,1,0,"'-92126,01",21,AGENCE EL BOUHAIRA (C4),PM,0,11
25C6697FE7AC8FC3,male,others,TN,1,1,"'-281,73",40,AGENCE MOKNINE (K6),PP,1,11
25ED39D041ED84B6,female,others,TN,0,0,"'-145,54",59,AGENCE HAMMAM LIF (B2),PP,0,11
2602E673E2FEC639,female,others,TN,0,0,"'-16,61",34,AGENCE SIDI BOUALI (29),PP,1,11
26235468496A54E3,male,MARIE,TN,0,1,"'-9,54",49,AGENCE SAKIET EZZIT (48),PP,1,11
262B8E7DFA4AF98C,male,others,TN,1,0,"'-4,75",37,AGENCE KALAA SGHIRA (25),PP,0,11
268A349FB54CC155,female,others,TN,1,0,"'-87,06",43,AG. LES JARDINS DE LARIANA II (B4),PP,1,11
2692D03E1668DAEE,male,others,TN,1,1,"2,46",62,AGENCE MENZEL BOURGUIBA (K8),PP,0,11
2693B2BFB20DD1F0,female,MARIE,TN,0,1,"0,59",53,AGENCE MOKNINE (K6),PP,1,11
26AD6481C1D52EF9,female,others,TN,1,1,"'-20,16",35,AGENCE SAKIET EZZIT (48),PP,0,11
26ED1C081C3A66B5,female,others,FR,1,0,"'-74,64",21,AGENCE HAFSIA (18),PM,1,11
26FC86477BD04C58,male,others,TN,1,0,"1,93",36,AGENCE MANNOUBA (72),PP,0,11
272A791186F5B896,female,others,TN,0,1,"'-3,07",54,AGENCE EZZAHROUNI (B1),PP,0,11
27379E377EFE1890,female,others,TN,1,0,"'-28,65",36,AGENCE EL MENZEH I (67),PP,0,11
274475C1A01B625A,male,others,TN,0,1,"'-994,5",66,AGENCE EL BOUHAIRA (C4),PP,0,11
274F6DEDC4E254D2,male,CELIB,TN,1,1,"'-53,61",35,AGENCE TUNIS CITY (C6),PP,1,11
27659AC649A735BF,female,others,TN,1,0,"'-687,72",47,AGENCE EL FAHS (D9),PP,1,11
27A54B81EDFA9E8C,female,others,TN,0,1,"'-660,51",40,AGENCE SAHLINE (K3),PP,1,11
27BB2709023DD9D4,male,others,TN,0,1,"'-412,73",37,AGENCE EL BOUHAIRA (C4),PP,1,11
27EA03320D08D11B,male,others,TN,1,1,"'-489,23",40,AGENCE EL MENZEH I (67),PP,0,11
2802E069E45E3E93,male,others,TN,0,1,"'-22,69",21,AGENCE OUED ELLIL (L5),PM,0,11
2803F26D5F2A8362,female,others,TN,1,0,"'-90,44",35,AGENCE MENZEL BOURGUIBA (K8),PP,1,11
280DC7308BF4DBA1,male,others,TN,0,0,"'-110,67",63,AGENCE EL FAHS (D9),PP,0,11
28172FD73ECA9455,male,others,TN,1,0,"'-478,06",48,AGENCE MATEUR (55),PP,0,11
28247F696ADF6754,female,others,TN,1,0,"'-2506,62",32,AGENCE EL BOUHAIRA (C4),PP,1,11
285D3EB7F0341A69,male,others,TN,0,1,"'-4,59",40,AGENCE SIDI BOUALI (29),PP,0,11
2878CB4404F51EE4,female,MARIE,TN,0,1,"'-2509,36",39,AGENCE TEBOULBA (12),PP,1,11
28877399A4F27120,male,others,TN,1,1,"'-29,55",75,AGENCE MENZEL BOUZELFA (04),PP,1,11
28CA10C75FA81CC3,male,others,TN,1,0,"'-122,12",53,AGENCE BIZERTE (50),PP,0,11
28D68C0A0593962B,female,MARIE,TN,0,1,"'-817,69",54,AGENCE BIR MCHERGUA (02),PP,0,11
28E86AE17C203450,female,others,TN,0,1,"'-106,01",47,AGENCE MAHDIA I (21),PP,1,11
290DA2405A6A0814,male,MARIE,TN,0,0,"'-7,21",51,AGENCE SFAX EL HILAL (36),PP,0,11
29300E8916564924,male,others,TN,1,1,"'-459,46",34,AGENCE KSAR HELLAL (24),PP,1,11
295B766D028D339B,male,others,TN,0,1,"'-7,11",35,AGENCE DJERBA HOUMT ESSOUK (33),PP,1,11
29645D8C85C1713C,female,others,TN,0,0,"'-17,73",35,AGENCE EZZAHROUNI (B1),PP,0,11
298C6784888B9E04,female,CELIB,TN,1,0,"'-151,24",52,AGENCE ARIANA LE FORUM (76),PP,1,11
299A069A4AAFB0DF,male,others,TN,0,1,"2,54",44,AGENCE EL FAHS (D9),PP,1,11
29B9FD03106D4D8D,female,others,TN,0,1,"'-351,25",44,AGENCE EL MOUROUJ IV (M3),PP,0,11
29DF492C3E73BE88,male,others,TN,0,1,"'-118,91",37,AGENCE MARSA (B6),PP,0,11
29FF9AE9129C71D2,female,CELIB,TN,0,0,"'-582,91",35,AGENCE MARSA (B6),PP,0,11
2A2B234AF94B085E,female,MARIE,TN,0,1,"'-270,48",71,AGENCE EL FAHS (D9),PP,0,11
2A366190FB257BB7,male,MARIE,TN,1,1,"'-83,98",58,AGENCE MOKNINE (K6),PP,0,11
2A393D84A8295EBE,male,others,TN,0,1,"3,41",63,AGENCE JENDOUBA (80),PP,1,11
2A754778C9DC0B7B,male,others,TN,1,1,"'-853,44",46,AGENCE JEMMAL (D5),PP,1,11
2AAF48B2849EFFF6,male,others,TN,1,1,"'-90,17",48,AGENCE EL HENCHA (49),PP,1,11
2AF4FBA4F815E3CC,male,CELIB,TN,0,0,"'-18,42",27,AGENCE HAMMAM SOUSSE- MENCHIA (M5),PP,0,11
2B0903A37F44A50E,male,others,TN,1,1,"'-2251,39",53,AGENCE RAOUED/EL GHAZALA (M1),PP,0,11
2B0E39C12EB6CB43,female,MARIE,TN,0,1,"'-1059,93",53,AGENCE KORBA (05),PP,0,11
2B0FFDCB0CC7F759,male,others,TN,1,1,"'-64,13",60,AGENCE SAKIET EZZIT (48),PP,1,11
2B21DEDE2C559D04,male,MARIE,TN,0,0,"'-63,49",43,AGENCE MOKNINE (K6),PP,0,11
2B556E24B9D48174,female,others,TN,1,1,"'-1294,76",39,AGENCE EL MOUROUJ IV (M3),PP,0,11
2B993F8BC0894D9D,female,others,TN,0,0,"'-115,29",35,AGENCE GROMBALIA (03),PP,0,11
2BA2243A23511511,female,MARIE,TN,1,0,"'-446,11",53,AGENCE TEBOULBA (12),PP,1,11
2BE7656758DB188D,male,MARIE,TN,0,1,"'-1334,88",52,AGENCE MONASTIR II (C7),PP,0,11
2BE9A25131216A8C,female,others,TN,1,1,"'-140,39",43,AGENCE EL MENZEH VI (68),PP,0,11
2C12D55FD0D7D936,female,MARIE,TN,1,1,"'-205,06",61,AGENCE EL MENZEH VI (68),PP,1,11
2C96743BC67F480A,male,others,TN,0,1,"'-775,92",46,AGENCE MARSA (B6),PP,0,11
2C96C3D90D165F8A,female,others,TN,1,1,"'-188,49",34,AGENCE BEJA (54),PP,0,11
2D0ABA4B3AFEE26D,female,others,TN,0,1,"'-600,15",47,AGENCE TOZEUR (30),PP,1,11
2D439D3FD19C4260,male,others,TN,1,1,"'-474,21",49,AGENCE JEMMAL (D5),PP,1,11
2D66224FC12B5D45,male,others,TN,0,0,0,49,AGENCE BIR ALI BEN KHELIFA (37),PP,1,11
2DB7C69A6D8CD0F0,female,others,TN,1,0,"4,22",74,AGENCE MARSA (B6),PP,1,11
2DC2D10D170025F7,male,MARIE,TN,0,0,"'-169,23",39,AGENCE JEMMAL (D5),PP,1,11
2DCA634BDC229889,female,others,TN,0,0,"3,88",35,AGENCE KSIBET EL MEDIOUNI (27),PP,0,11
2DDFE9A091D7F4EE,female,others,TN,1,0,"0,15",47,AGENCE DJERBA HOUMT ESSOUK (33),PP,1,11
2DE586F274D3CB5E,male,others,TN,0,0,"'-2176,78",61,AGENCE JENDOUBA (80),PP,0,11
2DEC95B789FA9EC9,male,CELIB,TN,0,0,"'-105,03",41,AGENCE GROMBALIA (03),PP,0,11
2DFC1505D2AD18AE,male,MARIE,TN,1,1,"'-8,17",39,AGENCE MENZEL BOURGUIBA (K8),PP,1,11
2DFEDDCD1A244CEF,female,others,TN,0,0,"'-368,03",58,AGENCE KSAR HELLAL (24),PP,0,11
2E1AFCD532EB0747,male,others,TN,0,1,"1,94",52,AGENCE BOUMHEL (L8),PP,0,11
2E2BE7D27C0A0F82,female,others,TN,0,0,"'-40,44",47,AGENCE SOUSSE MEDINA (A6),PP,1,11
2E30EE9CB90761A7,female,others,TN,1,0,"'-802,7",61,AGENCE EL FAHS (D9),PP,0,11
2E592ABAB62ECFE5,male,others,TN,1,0,"'-75,09",45,AGENCE TUNIS MEDINA (79),PP,0,11
2E5EA59287EEA71F,female,MARIE,TN,0,1,"'-14,28",46,AGENCE BOUMHEL (L8),PP,1,11
2E60DBC7223EC53C,male,MARIE,TN,0,1,"'-105,12",54,AGENCE KORBA (05),PP,1,11
2E626A2E1C662679,female,MARIE,TN,0,1,"'-1869,81",56,AGENCE DJERBA HOUMT ESSOUK (33),PP,1,11
2E6AB933FDFAB8AE,female,others,TN,0,1,"'-120,35",39,AGENCE KSIBET EL MEDIOUNI (27),PP,0,11
2E799797628FE16E,female,CELIB,TN,1,1,"3,79",30,AGENCE JENDOUBA (80),PP,0,11
2E7A94A9CD2A6A34,male,others,TN,0,1,"1,76",47,AGENCE ZARZIS (D6),PP,0,11
2E95780106491E99,female,others,TN,1,1,"'-471,69",46,AGENCE JEMMAL (D5),PP,0,11
2EB2CE2FA2163600,male,others,TN,1,0,"'-228,96",66,AGENCE MAHDIA I (21),PP,1,11
2EE10064F420CE2C,male,others,MA,1,1,"'-13,58",42,AGENCE LAFAYETTE PP (66),PP,1,11
2EE8D207DDB67497,female,CELIB,TN,1,1,"'-587,35",30,AGENCE OUESLATIA (11),PP,0,11
2EEE91A5DB8FA4E3,female,others,TN,0,0,"1,63",35,AGENCE EL FAHS (D9),PP,1,11
2EFA5D21B709C98A,male,others,TN,0,1,"0,42",61,AGENCE EZZAHROUNI (B1),PP,1,11
2F0CC2F90210C67C,female,others,TN,1,0,"0,79",37,AGENCE SOUSSE BELHOUANE (C8),PP,0,11
2F1626F5F1003815,female,CELIB,TN,1,1,"'-437,86",36,AGENCE BOUMHEL (L8),PP,0,11
2F1C23165E60CB7B,male,others,TN,1,1,"'-131,09",38,AGENCE JEMMAL (D5),PP,1,11
2F31CA2235CF3A5A,female,CELIB,TN,1,0,"'-574,86",34,AGENCE ENNFIDHA-AEROPORT (L9),PP,0,11
2F376CB13403B557,male,others,TN,0,1,"2,93",46,AGENCE EZZAHROUNI (B1),PP,0,11
2F5AFF33ECB33718,male,others,TN,0,0,"'-4,75",32,AGENCE SOUSSE MEDINA (A6),PP,1,11
2F71A76C4068261F,male,CELIB,TN,1,1,"'-552,43",38,AGENCE BIR MCHERGUA (02),PP,1,11
2F78409787C5EC07,female,MARIE,TN,0,0,"'-178,65",53,AGENCE EL FAHS (D9),PP,0,11
2F8A486CDD84454F,male,others,TN,0,1,"'-248,02",45,AGENCE EL FAHS (D9),PP,0,11
2FC8E19C55C52974,male,others,TN,0,1,"'-1812,16",21,AGENCE JENDOUBA (80),PM,0,11
2FD21B6C63699514,male,others,TN,1,0,"'-1100,88",49,AGENCE KALAA SGHIRA (25),PP,1,11
3000CFABB0B7629C,female,MARIE,TN,0,1,"'-123,9",43,AGENCE EL FAHS (D9),PP,0,11
307054DEE6FA4BA8,female,CELIB,TN,1,1,"'-576,82",44,AGENCE GABES (41),PP,0,11
308D6D8EDF28A268,male,others,TN,1,1,"1,04",56,AGENCE SOUSSE BELHOUANE (C8),PP,1,11
30943FCDCA8CA4DF,female,CELIB,TN,0,1,"'-811,77",38,AGENCE DJERBA HOUMT ESSOUK (33),PP,0,11
30BD116ADC8C76BA,female,CELIB,TN,1,1,"'-38862,14",15,AGENCE MSAKEN (26),PP,1,11
30CDA7D2D15BC71A,male,others,TN,0,1,"4,15",38,AGENCE SOUSSE KHEZAMA (16),PP,1,11
30FFAA3552971C92,male,others,TN,1,1,"'-147,24",46,AGENCE MATEUR (55),PP,1,11
3125D04F22B39B10,male,CELIB,TN,0,1,0,36,AGENCE OUED ELLIL (L5),PP,0,11
31263F64277AA8CA,male,CELIB,DZ,0,0,"'-396,52",39,AGENCE LE KRAM (75),PP,0,11
312B2A41349D0022,female,CELIB,TN,1,1,"'-5,68",34,AGENCE OUED ELLIL (L5),PP,0,11
314615BF9CC56493,male,others,TN,0,0,"'-64,08",50,AGENCE EL MOUROUJ IV (M3),PP,0,11
31488E3C5BF94D52,male,others,TN,1,1,"'-160,23",39,AGENCE ARIANA LE FORUM (76),PP,0,11
3176DD922E813489,male,MARIE,TN,1,0,"'-468,17",82,AGENCE HAFSIA (18),PP,1,11
31895DEBB7FECA1D,female,others,TN,1,1,"2,32",66,AGENCE MSAKEN (26),PP,0,11
3194A3BCF5C95E26,male,MARIE,TN,0,0,"'-2126,01",21,AGENCE EL BOUHAIRA (C4),PM,0,11
31AE78F8958752AC,male,CELIB,TN,1,1,"'-904,46",39,AGENCE MEGRINE (52),PP,0,11
31DBF44C0B422E26,female,others,TN,1,1,"2,31",37,AGENCE MSAKEN (26),PP,1,11
31F4F8126E98F289,male,MARIE,TN,0,0,"'-212,29",58,AGENCE OUED ELLIL (L5),PP,0,11
31F954715DEBA53F,male,CELIB,TN,0,1,"'-385,9",40,AGENCE EZZAHRA (L7),PP,1,11
32063D4BD5EBE84B,male,MARIE,TN,0,1,"'-6,56",44,AGENCE KSAR HELLAL (24),PP,1,11
32067BF9F373CB5C,male,others,TN,1,0,"'-150,7",36,AGENCE CHARGUIA (64),PP,1,11
322647D9129561CF,female,CELIB,TN,1,0,"'-87,72",39,AGENCE EL FAHS (D9),PP,1,11
323342A351584AE8,male,others,TN,1,1,"3,58",30,AGENCE KALAA SGHIRA (25),PP,1,11
323DB5C21EB10C7F,male,MARIE,TN,0,0,"'-17,7",56,AGENCE CARNOY (B3),PP,0,11
326D110D3D52D824,female,others,TN,1,0,"'-205,87",60,AGENCE EL MENZAH 9 (M6),PP,0,11
32750E40F2CD0C1B,male,CELIB,TN,1,1,"'-60,98",39,AGENCE EZZAHRA (L7),PP,0,11
3296707A11E89F74,female,others,TN,0,1,"'-234,31",21,AGENCE CHARGUIA (64),PM,1,11
32D1871A1680674A,male,others,TN,0,0,"'-16,17",32,AGENCE SIDI BOUALI (29),PP,0,11
32D37BB69CC2D140,male,others,TN,1,0,"'-17719,23",21,AGENCE SOUKRA (L4),PM,1,11
33021219D6E75ACF,male,others,TN,1,1,"'-9,18",33,AGENCE KSIBET EL MEDIOUNI (27),PP,0,11
332C98EEACEFE4D4,female,MARIE,TN,1,0,"'-184,41",43,AGENCE HAMMAM LIF (B2),PP,1,11
3338D36257F66076,female,others,TN,0,1,"4,26",44,AGENCE KSIBET EL MEDIOUNI (27),PP,1,11
337AE940C7F42BE8,female,others,TN,1,0,"3,64",48,AGENCE EL FAHS (D9),PP,1,11
33825B1C0E4A0828,female,others,TN,0,0,"'-35211,43",21,AGENCE DAR CHAABANE EL FEHRI (L2),PM,0,11
33B81148F6954E6B,female,others,TN,0,1,"'-33,82",49,AGENCE MATEUR (55),PP,0,11
33BEC20702F71C90,female,MARIE,TN,1,0,"'-194,46",48,AGENCE MOKNINE (K6),PP,0,11
33EC46038354B19B,female,others,TN,1,0,"'-31,45",49,AGENCE DJERBA MIDOUNE (C5),PP,0,11
340765A06943DD33,male,MARIE,TN,1,1,"'-366,29",56,AGENCE OUESLATIA (11),PP,1,11
3418D0ECD39BCD5E,female,MARIE,TN,1,0,"2,03",57,AGENCE DJERBA HOUMT ESSOUK (33),PP,0,11
344BD240B87F8816,male,others,TN,0,1,"2,47",29,AGENCE ALYSSA (A2),PP,0,11
3453F7E84B446E55,male,MARIE,TN,0,0,"'-296,2",51,AG. LES JARDINS DE LARIANA II (B4),PP,1,11
345AEF126754AB34,female,others,TN,0,1,"'-2494,97",21,AGENCE EL OUARDIA (57),PM,1,11
346B412A98499B0D,male,MARIE,TN,0,1,"'-65,23",45,AGENCE MONASTIR II (C7),PP,1,11
347218F8B938D61E,male,others,TN,0,0,"'-177,71",49,AGENCE MARSA (B6),PP,0,11
348832BF54BCEF10,female,others,TN,0,0,"'-26,07",53,AGENCE KSAR HELLAL (24),PP,1,11
348E55AA1A6D12AD,male,others,TN,1,1,"2,32",50,AGENCE BIR ALI BEN KHELIFA (37),PP,0,11
34965BD038C7F586,male,others,TN,1,1,"4,17",31,AGENCE SOUSSE SAHLOUL (K5),PP,0,11
34A15E1AC0F1572B,male,MARIE,TN,0,1,"'-79,37",58,AGENCE DAR CHAABANE EL FEHRI (L2),PP,0,11
34BCC5C1B0767AA9,male,MARIE,TN,0,0,"'-205,02",51,AGENCE KORBA (05),PP,0,11
34C5D34FDA4663FB,male,MARIE,TN,1,0,"'-96,83",53,AGENCE HAMMAM LIF (B2),PP,1,11
34DC58769E8369BD,male,CELIB,TN,1,0,"'-102,88",39,AG. EL MENZEH VII CITE LATIF (70),PP,0,11
34EB37B909930C90,female,others,TN,1,0,"'-21,15",39,AGENCE SIDI BOUSAID (K7),PP,0,11
353A8AB1A9648A38,male,others,TN,0,0,0,48,AGENCE MEGRINE (52),PP,1,11
357CE9FC1827769D,male,others,TN,0,0,0,21,AGENCE CHARGUIA (64),PM,1,11
359959A1B125B0E9,male,others,TN,0,0,"'-20,26",38,AGENCE GROMBALIA (03),PP,0,11
35D7121026F37D69,male,others,TN,1,1,"'-927,67",37,AGENCE MARSA (B6),PP,1,11
35DC2FB871A347DD,male,MARIE,TN,1,0,"'-503,98",68,AGENCE KASSERINE (M2),PP,1,11
35F205F812965D5C,female,others,TN,1,0,"'-168,3",54,AGENCE EL MOUROUJ IV (M3),PP,1,11
362CD2FD2DCB7A49,male,others,TN,0,1,"'-11,55",30,AGENCE KAIROUAN (10),PP,1,11
3651539C628546C1,male,others,TN,1,0,"'-3,58",32,AGENCE DJERBA MIDOUNE (C5),PP,1,11
3662B3FBCF21FF03,female,MARIE,TN,0,0,"1,34",45,AGENCE SAHLINE (K3),PP,0,11
36926E212E9ECC22,male,others,TN,1,1,"'-1729,88",21,AGENCE MENZEL JEMMIL (K4),PM,1,11
36C988B61D176634,female,others,TN,1,1,"'-552,1",33,AGENCE SAKIET EZZIT (48),PP,1,11
36F4FDF447E08CEF,female,others,TN,1,1,"0,51",36,AGENCE NABEUL (00),PP,1,11
36FC007E16E010F3,male,others,TN,0,0,"'-51,83",50,AGENCE LAFAYETTE PP (66),PP,1,11
372403D47BAAF96F,female,others,TN,0,1,"'-216,75",35,AGENCE ENNASR II (C9),PP,1,11
3738DA933746170A,female,others,TN,1,1,"'-154,78",42,AGENCE KALAA SGHIRA (25),PP,0,11
37530814085E9F6B,female,MARIE,TN,1,1,"'-762,34",63,AG. EL MENZEH VII CITE LATIF (70),PP,0,11
3775BFCEAA7C7CE0,female,others,TN,1,0,"'-188,49",40,AGENCE HAMMAM LIF (B2),PP,1,11
379A69A80E52992C,female,MARIE,TN,0,1,"'-456,69",62,AGENCE DJERBA HOUMT ESSOUK (33),PP,0,11
37F798F5C92C69CF,female,MARIE,TN,1,0,"'-565,12",53,AGENCE BIZERTE (50),PP,0,11
383DE589B2CA9497,female,others,TN,1,0,"'-300,79",38,AGENCE SAKIET EZZIT (48),PP,0,11
38443881A6C19B96,male,CELIB,TN,0,0,"'-12,64",36,AGENCE OUED ELLIL (L5),PP,1,11
386EC60996163476,female,others,IT,0,0,0,68,AGENCE SOUSSE BELHOUANE (C8),PP,1,11
388B734A435ABC28,male,CELIB,TN,1,1,"0,34",34,AGENCE MOKNINE (K6),PP,0,11
38BFD9AEDAA00253,female,CELIB,TN,0,0,"'-84,24",40,AGENCE SOUKRA (L4),PP,0,11
38E0F7CB7A68BD7F,female,others,TN,1,0,"'-10,67",39,AGENCE JEMMAL (D5),PP,0,11
38FF26B2D60CB788,female,others,TN,1,0,"'-1761,09",21,AGENCE MOKNINE (K6),PM,1,11
3901BCE504489680,female,others,IT,0,1,"'-223,22",49,AGENCE MAHDIA I (21),PP,1,11
3903857806877F3D,female,others,TN,0,0,0,91,AGENCE HAMMAMET (01),PP,0,11
390B3E354DFBE89C,male,MARIE,TN,1,0,"'-31,21",45,AGENCE BIR MCHERGUA (02),PP,1,11
391456C17DA53A07,male,MARIE,TN,0,0,"'-14,66",64,AGENCE MATEUR (55),PP,1,11
3924F9A660E56680,female,CELIB,TN,0,0,"'-111,58",36,AGENCE TUNIS CITY (C6),PP,1,11
39250C700A44ABC9,male,others,TN,1,1,"4,17",41,AGENCE EL MENZEH VI (68),PP,0,11
39343C049680BF99,male,CELIB,TN,1,0,"'-24,76",34,AGENCE OUED ELLIL (L5),PP,0,11
394206B1911B8C32,female,CELIB,TN,1,1,"'-909,72",49,AGENCE TOZEUR (30),PP,1,11
39432464E1D78D3D,female,others,TN,1,1,"'-186,49",38,AGENCE KSAR HELLAL (24),PP,0,11
